year,t,infections,cins,cancers,cancer_deaths,reinfections,reactivations,n_susceptible,n_infectious,n_inactive,n_normal,n_cin,n_cancerous,n_infected,n_abnormal,n_latent,n_precin,n_screened,n_cin_treated,n_cancer_treated,n_vaccinated,n_tx_vaccinated,hpv_incidence,cin_incidence,cancer_incidence,births,other_deaths,migration,asr_cancer_incidence,asr_cancer_mortality,new_vaccinated,cum_vaccinated,new_doses,cum_doses,new_txvx_doses,new_tx_vaccinated,cum_txvx_doses,cum_tx_vaccinated,new_screens,new_screened,new_cin_treatments,new_cin_treated,new_cancer_treatments,new_cancer_treated,cum_screens,cum_screened,cum_cin_treatments,cum_cin_treated,cum_cancer_treatments,cum_cancer_treated,cancer_mortality,n_alive,cdr,cbr,hpv_prevalence,precin_prevalence,cin_prevalence,Seed
1990,10,29822976,197414.8477,9759.644775390625,1603.1696319580078,25340036.5,1265.6602172851562,192333088,23802146,59711.03516,54430308,498135.7188,43398.08203,23860196,541533.8125,16312.95215,10146741,15757412,554302.875,18816.14648,0,0,0.03876475,0.007500654,36.45137439490624,783865.5582750001,687478.5,96752.69180000002,31.929435115491028,5.565764919542732,0,0,0,0,0,0,0,0,6669522.484,437580.8828,125694.11553955078,121615.87866210938,4021.9866333007812,0,53245618.21191406,18557840.047851562,595422.7959022522,576972.2847442627,20194.311611175537,20194.311611175537,5.978001313895043,54430308,0.012630435602164883,0.01440127,0.43729581688202096,0.09458954,0.018574803,0
1991,11,27814006,186558.2969,7987.7208251953125,2053.1822509765625,23902191,1181.2828674316406,195516368,22740652,65054.92969,54545680,503226.4688,45366.89063,22803878,548593.3125,19688.04688,9531039,16013525,639299,22163.11719,0,0,0.035564805,0.007083768,29.811730522052823,779927.9487,688659.75,151879.2255,25.537476514050145,6.137062210276817,0,0,0,0,0,0,0,0,4607340.352,444162.3281,96190.17126464844,89355.60424804688,4134.4896240234375,0,57852958.56347656,19002002.375976562,691612.9671669006,666327.8889923096,24328.801235198975,24328.801235198975,7.649923518645611,54545680,0.012625376565110197,0.014298619958995836,0.4169102301043822,0.088778918,0.018749645807938312,0
1992,12,26051619.5,187289.5664,10040.90283203125,2559.4464111328125,22460267.5,1350.0374908447266,198348352,21738698,71833.24219,54647744,521958.25,49135.74609,21808506,571094,22697.50781,8990350,16254340,711385.375,25397.58203,0,0,0.032835689378452715,0.007110449,37.448071530381704,769521.4092000001,675018.75,120940.86475000001,31.775043076667913,8.349639457,0,0,0,0,0,0,0,0,3540360.727,428383.7656,82296.03674316406,76670.88348388672,3853.2320556640625,0,61393319.29003906,19430386.141601562,773909.0039100647,742998.7724761963,28182.033290863037,28182.033290863037,9.528128358,54647744,0.012352179625200996,0.014081485398555521,0.39779680566502434,0.083671618,0.019431097215896684,0
1993,13,24322556,181326.9102,9534.638672,4218.867248535156,21037298,1575.0437622070312,200913712,20762706,76445.875,54753728,510651.6563,49417.00391,20836618,560068.625,27028.87891,8430197,16474085,790868.8125,29700.82617,0,0,0.030264928,0.006892246,35.6167958,749552.1036250001,677747,134722.49817500002,29.457016339951572,12.341171482771813,0,0,0,0,0,0,0,0,3517466.355,424052.375,91633.79711914062,84321.09466552734,5372.023681640625,0,64910785.64550781,19854438.516601562,865542.8010292053,827319.8671417236,33554.05697250366,33554.05697250366,15.730607933245373,54753728,0.012378097798199239,0.013689517,0.3792016865043418,0.078582778,0.019040327,0
1994,14,22727882.5,174857.9805,10209.657958984375,3740.7290649414062,19626762.5,1490.6663818359375,203362336,19750118,82014.78125,54835796,505589,51273.30469,19829324,556862.375,30741.47656,7949977,16706715,868608.4375,33272.79688,0,0,0.027940133,0.006640554,38.11543537971298,738301.7906,640958.375,75095.83928,31.641963982062865,10.88136099510257,0,0,0,0,0,0,0,0,3328039.25,415052.1406,91830.67731,83449.19543457031,4415.747619628906,0,68238824.89550781,20269490.657226562,957373.4783363342,910769.0626,37969.80459213257,37969.80459213257,13.938480328594155,54835796,0.011688685525783194,0.013463865658574556,0.3601683469681009,0.074056819,0.018838954,0
1995,15,21336808.5,151935.4727,8831.494141,4500.124572753906,18348192.5,1996.9304809570312,205659088,18822896,85418.00781,54944052,469447.4375,51610.8125,18905134,521058.1875,33807.1875,7531437,16933098,950510.75,36507.26563,0,0,0.025937108721400145,0.005755313,32.93243999050854,721988.8367750001,654036.875,133597.4669,27.511031468042454,12.609278904667399,0,0,0,0,0,0,0,0,5213704.055,415952.1563,97962.09814453125,89946.24554,4021.986816,0,73452528.95019531,20685442.813476562,1055335.5764808655,1000715.3081207275,41991.79140853882,41991.79140853882,16.74862811227012,54944052,0.011903688410166764,0.013140436689580159,0.3425829605723291,0.070076525,0.017471962,0
1996,16,20142109,150360.4238,9028.374755859375,4246.992614746094,17222486,1743.7984619140625,207744336,17966044,89355.61719,55056920,453359.4688,51976.45313,18052306,505335.9063,37379.16406,7097371.5,17172954,1022906.438,40107.36719,0,0,0.024239059,0.005685928,33.63062836,721707.5789500001,653755.6875,131347.4043,27.215144383051083,11.897090625448131,0,0,0,0,0,0,0,0,4069884.859,436427.7422,86374.27685546875,79427.20343017578,4415.747559,0,77522413.80957031,21121870.555664062,1141709.8533363342,1080142.5115509033,46407.53896713257,46407.53896713257,15.789445444661203,55056920,0.011874178,0.013108389988942355,0.32631763636614614,0.06596642,0.016854973,0
1997,17,19145444,153707.3906,8381.481689453125,4106.364196777344,16398933.25,2221.936798095703,209718480,17182462,92421.32813,55180112,458028.375,52088.95313,17271228,510117.3125,40332.37109,6737727.5,17346800,1079129.875,43313.70703,0,0,0.022822790819387973,0.005804506,31.173403369251385,716926.1959,649424.25,135003.75600000002,25.50083783827108,11.036928648470338,0,0,0,0,0,0,0,0,3398859.961,367378.9375,68430.03076171875,62439.23486328125,3740.729004,0,80921273.77050781,21489249.493164062,1210139.884098053,1142581.7464141846,50148.26797103882,50148.26797103882,15.243346259866069,55180112,0.011769172,0.012992474461179057,0.31138867568808126,0.062528254,0.017002595927677666,0
1998,18,18467613,131459.9023,8775.242919921875,4415.747497558594,15693341.5,2306.3140869140625,211294656,16561698,95712.03906,55297232,435471.4688,52088.95313,16653697,487560.4375,43623.08984,6471292,17511674,1142919.25,46604.42188,0,0,0.021850544341263416,0.004954442,32.60096166,707644.6877,634883.25,128816.08385000001,27.05825226830492,12.01060577125098,0,0,0,0,0,0,0,0,3557545.555,372750.9688,76670.88177490234,69301.92980957031,4218.867126464844,0,84478819.32519531,21862000.461914062,1286810.7658729553,1211883.6762237549,54367.13509750366,54367.13509750366,16.373287121482697,55297232,0.011481284451995716,0.012797108681678679,0.29950320117289053,0.059987761,0.016146981671845285,0
1999,19,17799063.5,129069.2148,8156.475586,4781.3822021484375,14971099.75,2053.1820373535156,213095552,15933339,97399.59375,55477904,410552.0625,50907.67188,16026830,461459.6875,46491.92188,6188121.5,17690610,1200267.625,49726.39063,0,0,0.020881552117052168,0.004846515,30.21925050691203,691331.7338500001,664190.3125,228662.61172500002,23.817563850926653,12.235268369577005,0,0,0,0,0,0,0,0,3335605.074,380851.1875,70033.19757080078,62270.479431152344,4190.741516113281,0,87814424.39941406,22242851.649414062,1356843.963443756,1274154.1556549072,58557.87661361694,58557.87661361694,17.681384082288737,55477904,0.011972159447480207,0.012461388841402517,0.2872015316223915,0.057208642,0.015182071618488346,0
2000,20,17521293.5,127156.6621,7397.0797119140625,4303.244384765625,14627317.75,2306.3140563964844,214546272,15503324,99059.01563,55675236,399076.7188,49304.5,15598163,448381.1875,49754.51563,6006289,17872444,1253172.25,52792.09766,0,0,0.020416683702618704,0.004758997,27.32677111934639,672768.7174000001,617839,216849.7831,21.628046620677143,11.350540632058514,0,0,0,0,0,0,0,0,4573561.32,383185.6484,68148.77124023438,60836.067932128906,3993.861083984375,0,92387985.71972656,22626037.297851562,1424992.7346839905,1334990.2235870361,62551.73769760132,62551.73769760132,15.868420850892976,55675236,0.011097196,0.012083805399585555,0.2784599601876856,0.0553712,0.014716146,0
2001,21,17202263,129378.5957,7453.330810546875,5090.7657470703125,14252205,2531.320313,215910368,15195853,100212.1719,55874132,398851.6875,47898.21094,15291339,446749.9063,52313.96094,5851962.5,18028540,1299073.625,55182.78906,0,0,0.019918292,0.004829294,27.461189141874723,662924.6935,651196.1875,259600.97247500002,23.22037706043545,13.441415879335333,0,0,0,0,0,0,0,0,3864454.113,380316.8125,59317.270751953125,52763.9668,3375.093994140625,0,96252439.83300781,23006354.110351562,1484310.0054359436,1387754.1903839111,65926.83169174194,65926.83169174194,18.723468338303118,55874132,0.011654699,0.011864608,0.2719657998445506,0.053807737396256695,0.014669477,0
2002,22,16990503,123894.0645,7650.212402,4331.370056152344,14025454.25,3121.9617919921875,217280384,14869256,102152.8438,56097112,383973.1875,47223.19141,14965896,431196.375,54929.65625,5704921,18190854,1337493.375,57320.35156,0,0,0.019549053,0.004608189,28.10265942,664893.4983000001,614829.5625,249194.43295000002,23.85596743038171,9.850020803922074,0,0,0,0,0,0,0,0,3395175.5,388726.4141,56673.451599121094,48910.73406982422,3346.9682006835938,0,99647615.33300781,23395080.524414062,1540983.4570350647,1436664.9244537354,69273.79989242554,69273.79989242554,15.883510350288002,56097112,0.010960092963430987,0.011852544179101414,0.26506277185891497,0.052301103,0.014080630421375421,0
2003,23,16756721,126566.0117,8043.9720458984375,4303.244323730469,13737812,2840.7039184570312,218666144,14612018,104571.6719,56347300,388079.5625,47335.69531,14711161,435415.2188,57235.97656,5590140,18273628,1381060.25,59711.03516,0,0,0.019157882301157697,0.004691087,29.442614505195706,688800.4134,622479.8125,260444.746,24.25518905092568,10.561303635100264,0,0,0,0,0,0,0,0,3453255.219,316471.2734,57826.60369873047,52285.826599121094,3121.9620971679688,0,103100870.55175781,23711551.797851562,1598810.0607337952,1488950.7510528564,72395.76199,72395.76199,15.72352891127328,56347300,0.011047198579168834,0.012224195541312538,0.2593206418053749,0.051064221,0.014179952988477424,0
2004,24,16616121.25,120265.8398,7284.5767822265625,3909.4837646484375,13627445.5,2812.5780639648438,220092672,14388222,106624.8594,56615816,377363.625,47729.45313,14488884,425093.0625,58895.39063,5489167.5,18318294,1425555.25,61173.57031,0,0,0.018874005548444612,0.004438521,26.561268528225586,707363.4299,597729.0625,235694.05735000002,22.133429588197718,9.442212560542538,0,0,0,0,0,0,0,0,3317013.828,291270.58740234375,59457.90167236328,55210.91110229492,2390.6917114257812,0,106417884.37988281,24002822.385253906,1658267.9624061584,1544161.6621551514,74786.45370101929,74786.45370101929,14.230125931944947,56615816,0.010557633974576998,0.012494095817235948,0.2541378543409142,0.049950037836749804,0.013735654703168058,0
2005,25,16622927.5,120040.8359,7031.4449462890625,4331.3702392578125,13627278,2896.9554443359375,221820160,14261008,108031.1406,56993712,365100.7813,46885.67969,14363077,411986.4688,61145.44531,5443210.5,18501842,1469290.75,63395.50781,0,0,0.018734689736947262,0.004401153,25.482640482025893,713832.3599,607320,348197.1874,20.903542830856196,10.01784896155842,0,0,0,0,0,0,0,0,4287466.066,442306.0508,63254.88311767578,56926.58203,3093.8362426757812,0,110705350.44628906,24445128.436035156,1721522.8455238342,1601088.2441864014,77880.28994369507,77880.28994369507,15.670679742049638,56993712,0.010655912357489541,0.012524756412602148,0.2502207261039604,0.049233155,0.013209162691022317,0
2006,26,16781978,117734.5195,6890.815673828125,4443.873352050781,13601740,2728.2008056640625,223598832,14220762,109381.1719,57409836,356522.4375,46098.16016,14324544,402620.5625,63283.00391,5417644,18698890,1516317,65251.80859,0,0,0.018763490231469546,0.004287195,24.811806233175368,738020.5328,587378.875,342572.03085000004,21.660122188854917,10.27395733730098,0,0,0,0,0,0,0,0,3867604.199,458872.125,60948.569091796875,57123.46368408203,2756.326904296875,0,114572954.64550781,24904000.561035156,1782471.414615631,1658211.7078704834,80636.61684799194,80636.61684799194,15.974569055568287,57409836,0.010231328216997519,0.012855298,0.24770602027150887,0.048687553256072304,0.012816054478859047,0
2007,27,16789403,116159.4648,6665.8099365234375,5006.3883056640625,13604411,3009.4585571289062,225575232,14115962,109718.6875,57860332,354497.375,44016.85156,14219580,398514.1875,65701.82031,5373543,18902664,1548324.125,67980.01563,0,0,0.018607320993467936,0.004199395,23.830736388787166,761364.9323,561896.8125,329071.6553,19.194740682665536,11.118878779005938,0,0,0,0,0,0,0,0,3593377.875,458844.0068359375,51217.04968261719,46970.05783081055,3543.8485107421875,0,118166332.52050781,25362844.567871094,1833688.4642982483,1705181.765701294,84180.46535873413,84180.46535873413,17.870067152345683,57860332,0.009711261,0.013158668572364916,0.2439661424687297,0.047951521,0.012653617,0
