year,t,infections,cins,cancers,cancer_deaths,reinfections,reactivations,n_susceptible,n_infectious,n_inactive,n_normal,n_cin,n_cancerous,n_infected,n_abnormal,n_latent,n_precin,n_screened,n_cin_treated,n_cancer_treated,n_vaccinated,n_tx_vaccinated,hpv_incidence,cin_incidence,cancer_incidence,births,other_deaths,migration,asr_cancer_incidence,asr_cancer_mortality,new_vaccinated,cum_vaccinated,new_doses,cum_doses,new_txvx_doses,new_tx_vaccinated,cum_txvx_doses,cum_tx_vaccinated,new_screens,new_screened,new_cin_treatments,new_cin_treated,new_cancer_treatments,new_cancer_treated,cum_screens,cum_screened,cum_cin_treatments,cum_cin_treated,cum_cancer_treatments,cum_cancer_treated,cancer_mortality,n_alive,cdr,cbr,hpv_prevalence,precin_prevalence,cin_prevalence,Seed
2039.0,59,5530822.625,26775.7470703125,1912.5531921386719,590.6414031982422,4985069.75,478.1383056640625,287823776.0,3874101.25,33610.3046875,72426160.0,84686.7265625,9562.765625,3904983.25,94249.5,24047.544921875,1432221.0,26559656.0,524742.75,24750.69140625,16565578.0,0.0,0.004804000821148285,0.0007437035444257234,5.3011064763645095,710457.26595,821751.0,358603.72687500005,3.958510056381954,1.086775829953845,589797.640625,16744121.359375,589797.640625,22595408.90625,0.0,0.0,0.0,0.0,4034952.66015625,514223.671875,16453.583389282227,14878.539855957031,646.8929595947266,0.0,229527016.6194458,41912982.128601074,888662.2193107605,821357.2103424072,46266.91128921509,46266.91128921509,1.636672537136346,72426160.0,0.01134605231038067,0.009809401270894384,0.0534903583180442,0.009921742554437854,0.002346676661580018,3
2040.0,60,5519234.25,29503.94580078125,1293.7859497070312,1040.6539306640625,4955987.625,618.7671890258789,288625632.0,3934318.5,33047.7890625,72636312.0,88089.9453125,9112.7529296875,3964582.0,97202.703125,23935.04296875,1457759.25,26682594.0,528595.9375,24778.81640625,17138868.0,0.0,0.0047806168597666334,0.0008175505503172602,3.5772356628135453,716363.680275,831988.75,347634.6717,2.0513982117509477,1.820030107944765,590078.8984375,17334200.2578125,590078.8984375,23185487.8046875,0.0,0.0,0.0,0.0,4160112.390625,507276.5791015625,16537.9608001709,14709.783946990967,478.13829040527344,0.0,233687129.0100708,42420258.70770264,905200.1801109314,836066.9942893982,46745.04957962036,46745.04957962036,2.8766169715256282,72636312.0,0.01145417115891016,0.009862335525446282,0.05416462361139701,0.01007399019833752,0.0024350172928766203,3
2041.0,61,5407941.0,30938.36279296875,1884.4273376464844,787.5218811035156,4870935.25,450.0125198364258,289487712.0,3960616.0,33272.796875,72844536.0,88483.703125,9506.513671875,3991104.5,97990.21875,23766.287109375,1493985.125,26807276.0,532167.875,24750.69140625,17708780.0,0.0,0.004670268180502252,0.0008551594588929374,5.1973521699507845,723113.8680750001,853842.5,359447.50035000005,3.6490377508296366,1.4494955743345965,586703.8046875,17920904.0625,586703.8046875,23772191.609375,0.0,0.0,0.0,0.0,4196760.2626953125,504492.1142578125,16903.595169067383,14906.664016723633,675.0187530517578,0.0,237883889.2727661,42924750.82196045,922103.7752799988,850973.6583061218,47420.06833267212,47420.06833267212,2.1714584513338138,72844536.0,0.011721435084712462,0.00992680999539897,0.05437080414651828,0.01029852853517676,0.0024397885260897,3
2042.0,62,5382852.75,34679.091796875,1237.534408569336,815.6476593017578,4854003.625,618.7671966552734,290409664.0,3969532.0,32963.4140625,73051256.0,91465.0390625,9394.0107421875,3999823.75,100859.046875,23569.40625,1486869.375,26928750.0,538552.5,24300.677734375,18268062.0,0.0,0.004633844373374572,0.0009563226213542272,3.404961483692939,727895.2511000001,840932.75,338634.42130000005,2.271217631452954,1.3790474908787067,576859.78125,18497763.84375,576859.78125,24349051.390625,0.0,0.0,0.0,0.0,4242127.11328125,495632.501953125,18591.14151763916,17241.104305267334,365.63516998291016,0.0,242126016.38604736,43420383.323913574,940694.9167976379,868214.7626113892,47785.70350265503,47785.70350265503,2.243599209707708,73051256.0,0.011511544031494817,0.009964171609862535,0.054338997265153115,0.010224816183327105,0.002515925682079223,3
2043.0,63,5336191.625,32710.28564453125,984.4023742675781,843.7734375,4829562.375,759.3961181640625,291298144.0,3988488.75,32316.521484375,73258296.0,91549.421875,8943.998046875,4018105.25,100493.421875,23372.52734375,1482594.25,27020104.0,543502.5625,24047.544921875,18844190.0,0.0,0.004579664971191852,0.000899860934714328,2.701953741189043,731551.6028250001,861830.1875,356072.40645,1.9883400500310526,1.2349016654341984,592610.2109375,19090374.0546875,592610.2109375,24941661.6015625,0.0,0.0,0.0,0.0,4111848.51171875,483791.5712890625,18675.519889831543,16959.846885681152,478.13829803466797,0.0,246237864.8977661,43904174.89520264,959370.4366874695,885174.6094970703,48263.8418006897,48263.8418006897,2.315391868125089,73258296.0,0.011764267455797771,0.0099859216330257,0.054444192231825866,0.010170937237459005,0.0025122002841068123,3
2044.0,64,5386171.5,34679.0908203125,1153.1570434570312,703.14453125,4863397.375,646.8930053710938,292070784.0,4055597.0,31950.88671875,73461256.0,97258.953125,8803.369140625,4085044.5,106062.328125,23147.51953125,1504757.25,27109736.0,549127.75,23738.162109375,19417252.0,0.0,0.004610330607391392,0.0009519509584086114,3.157781547681349,732395.3763000001,846951.6875,339478.19477500004,2.190906408545537,1.2242834142354726,596829.0859375,19687203.140625,596829.0859375,25538490.6875,0.0,0.0,0.0,0.0,4090669.7958984375,475016.3125,18253.632816314697,16734.84014892578,421.88672256469727,0.0,250328534.69366455,44379191.20770264,977624.0695037842,901909.4496459961,48685.728523254395,48685.728523254395,1.9250124709966001,73461256.0,0.011529229605058753,0.00996981832573078,0.05520729185463423,0.010299008039367967,0.0026626772926593638,3
2045.0,65,5340157.625,35691.6201171875,1096.9054870605469,815.6476593017578,4843259.5,562.515625,292869536.0,4086929.0,31500.873046875,73646432.0,101871.578125,8578.36328125,4115898.5,110449.953125,22922.51171875,1507879.375,27155104.0,556074.8125,23485.029296875,19965958.0,0.0,0.004558478237388268,0.0009778803503749922,2.9976436489664677,732395.3763000001,893106.125,369572.78205000004,1.8795922718912144,1.4166016969946773,575172.21875,20262375.359375,575172.21875,26113662.90625,0.0,0.0,0.0,0.0,4179969.185546875,455553.2890625,21713.10488510132,18759.898345947266,365.63515853881836,0.0,254508503.87921143,44834744.49676514,999337.1743888855,920669.3479919434,49051.36368179321,49051.36368179321,2.2284946149911926,73646432.0,0.012126943570056456,0.009944750294216563,0.05549391720701418,0.010299487250783015,0.002783312876378015,3
2046.0,66,5392893.25,29025.8076171875,1321.9117279052734,1068.7797241210938,4899061.0,731.2703399658203,293543424.0,4155780.75,30853.98046875,73825328.0,97765.21875,8409.6083984375,4184047.5,106174.828125,22444.375,1553668.125,27211216.0,562178.125,23091.26953125,20516940.0,0.0,0.0045929263007438385,0.0007936190861484247,3.6055414758131836,731832.86065,886271.5,351009.76560000004,2.5940659104613273,1.6176763012120627,574047.1875,20836422.546875,574047.1875,26687710.09375,0.0,0.0,0.0,0.0,4232761.263671875,452178.1796875,22444.37482070923,20672.450839996338,309.3836097717285,0.0,258741265.1428833,45286922.67645264,1021781.5492095947,941341.7988319397,49360.74729156494,49360.74729156494,2.9144502211869,73825328.0,0.012004978833280633,0.0099130322949598,0.05629207295902566,0.010591725096303028,0.002665954985669621,3
2047.0,67,5315238.25,30994.61376953125,1209.4086303710938,1012.5281524658203,4838927.875,646.8929824829102,294299456.0,4167284.5,30263.33984375,73996960.0,101365.3203125,8268.978515625,4194876.0,109634.296875,21994.36328125,1542192.75,27268846.0,565215.6875,22613.12890625,21084436.0,0.0,0.0045151614636351894,0.0008460159017082069,3.2927834231772337,729301.5402250001,876371.25,340321.96825000003,2.3000627845453963,1.297005368020484,594297.7421875,21430720.2890625,594297.7421875,27282007.8359375,0.0,0.0,0.0,0.0,4230173.8759765625,448128.0556640625,16425.457134246826,13303.494850158691,196.88047409057617,0.0,262971439.01885986,45735050.7321167,1038207.0063438416,954645.2936820984,49557.62776565552,49557.62776565552,2.756128404263772,73996960.0,0.01184334126699259,0.009855831107453606,0.056316968967373794,0.010494723610334728,0.0027591908219066295,3
2048.0,68,5462251.875,36901.02880859375,1603.1695556640625,590.6414184570312,4980372.375,534.3898468017578,294845376.0,4261674.5,30600.84765625,74153880.0,102012.21875,8718.9921875,4289659.5,110731.203125,21881.859375,1586181.5,27298940.0,573400.25,22556.87890625,21641972.0,0.0,0.004631454585708001,0.0010057015700768838,4.358201119750505,725363.9306750001,884527.6875,342009.5152,2.8262298167066824,0.9077217926036855,586422.546875,22017142.8359375,586422.546875,27868430.3828125,0.0,0.0,0.0,0.0,4190094.3916015625,449196.8759765625,22528.751625061035,20531.82358932495,506.26407623291016,0.0,267161533.41046143,46184247.60809326,1060735.7579689026,975177.1172714233,50063.89184188843,50063.89184188843,1.6052725631709852,74153880.0,0.011928272499025,0.009781874268413197,0.05747068798018391,0.010777493596754239,0.0027725352599783006,3
2049.0,69,5390980.5,33132.171875,1096.9054718017578,956.2765655517578,4922658.375,618.7672271728516,295480448.0,4272953.0,29897.70703125,74303000.0,101984.0859375,8353.3564453125,4300178.5,110337.4375,21544.349609375,1567084.125,27333448.0,580713.0,22134.9921875,22215934.0,0.0,0.004561199003597016,0.0009016284184793487,2.9774311154970987,720863.8054750001,903906.375,351572.28125000006,1.9999266068468196,1.1219985249373905,594579.0234375,22611721.859375,594579.0234375,28463009.40625,0.0,0.0,0.0,0.0,4188941.267578125,447481.1728515625,19828.67823410034,16959.84722137451,281.2578239440918,0.0,271350474.67803955,46631728.780944824,1080564.436203003,992136.9644927979,50345.14966583252,50345.14966583252,2.5951207536910283,74303000.0,0.01216513969826252,0.009701678337011965,0.057507139684804115,0.010631789698884802,0.0027676200327037192,3
2050.0,70,5438907.125,34932.22216796875,1293.7859649658203,787.5218811035156,4990301.0,590.6414184570312,295941152.0,4339667.5,29813.328125,74433888.0,103277.875,8662.740234375,4366696.5,111940.609375,21150.58984375,1576871.875,27368552.0,587013.125,21741.23046875,22790122.0,0.0,0.004594585011448492,0.0009494302516824875,3.5073887501570793,716363.680275,892852.9375,329634.1709,2.4022903863892173,1.3589883995247116,609766.9296875,23221488.7890625,609766.9296875,29072776.3359375,0.0,0.0,0.0,0.0,4171671.9951171875,442896.642578125,20700.575691223145,17831.745265960693,140.62891387939453,0.0,275522146.67315674,47074625.42352295,1101265.011894226,1009968.7097587585,50485.778579711914,50485.778579711914,2.1344309987404513,74433888.0,0.011995247883598395,0.009624160439865777,0.058302308486156196,0.010684541889571863,0.0027991539431914004,3
2051.0,71,5466442.375,38982.3330078125,1237.5343627929688,787.5218811035156,5028973.875,534.3898468017578,296381312.0,4387481.0,29532.072265625,74553856.0,105893.578125,8578.36328125,4414538.0,114471.9296875,20953.70703125,1597375.5,27407816.0,594804.0,21403.72265625,23361388.0,0.0,0.004610987732418163,0.0010583828150990764,3.351091344900488,710457.26595,897353.0,328790.39742500003,2.2134242396991497,1.1658856671115794,604704.28125,23826193.0703125,604704.28125,29677480.6171875,0.0,0.0,0.0,0.0,4229498.66796875,445287.3671875,23260.021251678467,20363.066654205322,281.2578239440918,0.0,279751645.3411255,47519912.79071045,1124525.0331459045,1030331.7764129639,50767.036403656006,50767.036403656006,2.1320174619250283,74553856.0,0.012036305674115635,0.009529450307037104,0.05884981992078317,0.010811231220899786,0.0028668023465185,3
