year,t,infections,cins,cancers,cancer_deaths,reinfections,reactivations,n_susceptible,n_infectious,n_inactive,n_normal,n_cin,n_cancerous,n_infected,n_abnormal,n_latent,n_precin,n_screened,n_cin_treated,n_cancer_treated,n_vaccinated,n_tx_vaccinated,hpv_incidence,cin_incidence,cancer_incidence,births,other_deaths,migration,asr_cancer_incidence,asr_cancer_mortality,new_vaccinated,cum_vaccinated,new_doses,cum_doses,new_txvx_doses,new_tx_vaccinated,cum_txvx_doses,cum_tx_vaccinated,new_screens,new_screened,new_cin_treatments,new_cin_treated,new_cancer_treatments,new_cancer_treated,cum_screens,cum_screened,cum_cin_treatments,cum_cin_treated,cum_cancer_treatments,cum_cancer_treated,cancer_mortality,n_alive,cdr,cbr,hpv_prevalence,precin_prevalence,cin_prevalence,Seed
1990,10,15185165.25,97708.95703,5540.778076,703.144516,11387651,337.5093765,209783456,13299725,30685.22461,55588528,266407.4063,24300.67773,13329764,290708.0625,6384.552734,6271768,16655834,259994.7188,7143.948242,0,0,0.018096238,0.003526567,19.82485381,784146.8161,650352.375,57657.85413,13.18566791,1.465305005,0,0,0,0,0,0,0,0,7518499.156,485450.9844,74252.06276,72789.52322,1884.427505,0,49333997.57,18899821.25,279626.5248,273326.3506,7903.345009,7903.345009,2.513659148,55588528,0.011699399,0.014106271,0.239253052,0.056052087,0.009523752,0
1991,11,14395365.5,101309.0645,5878.287598,1125.031311,10962895.25,618.7671967,211437248,12873113,34847.83984,55728844,273748.2188,26972.62891,12906949,300720.8438,7875.218262,6006626,16927304,298330.1563,8578.363281,0,0,0.017020849,0.003651285,20.99919755,780490.4644,657833.9375,113346.9035,14.26330353,2.337089714,0,0,0,0,0,0,0,0,4189672.496,479207.0469,44748.11713,41204.27078,1715.672791,0,53523670.06,19379028.29,324374.6419,314530.6214,9619.017799,9619.017799,4.015117088,55728844,0.011804191,0.014005144,0.230995515,0.053592523,0.009769783,0
1992,12,13786977,105556.041,5850.161865,1687.546997,10612729,646.8929596,212879264,12460791,38222.9375,55846948,297458.25,29503.94727,12498028,326962.2188,8718.992188,5784151.5,17207410,325471.5,9365.884766,0,0,0.016191076,0.003802208,20.87127288,769802.667,672796.8125,109409.2939,14.69591934,3.915045966,0,0,0,0,0,0,0,0,2924209.273,471866.2188,31500.87717,29925.83296,956.2765808,0,56447879.34,19850894.51,355875.5191,344456.4544,10575.29438,10575.29438,6.014230028,55846948,0.012047155,0.013784149,0.223123939,0.051535183,0.010601082,0
1993,13,13052893.5,94783.87695,5681.407349,2193.811157,10101599.25,759.3961182,214351920,12114589,40951.14063,55979408,293436.25,31219.61328,12154388,324655.9063,9731.520508,5576357.5,17474184,357169.2813,10547.16797,0,0,0.015223672,0.003415629,20.28185535,750114.6193,668887.3125,120659.6069,14.76636451,4.621360749,0,0,0,0,0,0,0,0,2993483.055,469363.0391,39291.71761,36676.02017,1518.792313,0,59441362.39,20320257.55,395167.2367,381132.4746,12094.08669,12094.08669,7.82289034,55979408,0.01194881,0.013399831,0.216411524,0.0497117,0.010463615,0
1994,14,12364290.75,96865.18359,6300.174438,2587.572144,9631139,618.767189,215726704,11651471,43735.59375,56066136,298780.1563,32935.28906,11694053,331715.5,10800.30078,5309838,17727370,385688.8125,11728.45215,0,0,0.014328651,0.003488287,22.4729021,738301.7906,662418.375,84096.08968,15.41370591,5.646438269,0,0,0,0,0,0,0,0,2769489.404,450828.1484,33610.31006,31838.38541,1378.16333,0,62210851.8,20771085.7,428777.5468,412970.86,13472.25002,13472.25002,9.219112997,56066136,0.011814946,0.013168409,0.207816551,0.047295296,0.010645068,0
1995,15,11859573.75,90227.5,5568.904297,2334.440063,9285979.5,646.8929749,217078720,11282713,45929.40625,56196092,290708.0625,33638.42969,11327348,324346.5313,12290.9668,5136780,17980192,426611.875,13190.99219,0,0,0.013658149,0.003242231,19.82811581,721707.579,663262.1875,142035.2016,13.36276148,5.222781733,0,0,0,0,0,0,0,0,6107710.145,453978.2344,48179.46606,46688.7984,1743.798584,0,68318561.94,21225063.93,476957.0128,459659.6584,15216.04861,15216.04861,8.301844182,56196092,0.011802639,0.012842665,0.200773979,0.045669139,0.010338295,0
1996,16,11479228,94671.37305,5343.898438,2812.578369,9004975,731.27034,218230752,10949704,47560.70313,56307080,289498.6563,34116.57031,10996027,323615.25,13444.125,4946256,18242298,461009.6875,14428.52734,0,0,0.013150333,0.003398417,19.00872506,722270.0946,662896.5625,122628.4117,12.64891632,5.785820967,0,0,0,0,0,0,0,0,4096463.707,467197.3438,43032.4465,39994.86214,1603.169647,0,72415025.65,21692261.28,519989.4593,499654.5205,16819.21825,16819.21825,9.99246658,56307080,0.011772881,0.012827341,0.194464071,0.043932374,0.010285245,0
1997,17,10993777,87021.16406,5259.520874,3431.345581,8665243.25,900.0250244,219396288,10651289,48207.59375,56436296,285504.7813,33750.9375,10697837,319255.75,14456.65332,4810043,18428604,490401.125,15300.42383,0,0,0.012527305,0.003118395,18.67893076,717488.7116,618120.25,96190.17615,12.07362173,6.927202436,0,0,0,0,0,0,0,0,3082754.336,395167.2195,36844.77715,34257.20325,1237.53447,0,75497779.98,22087428.5,556834.2365,533911.7237,18056.75272,18056.75272,12.17166621,56436296,0.01095253,0.012713249,0.188731185,0.042655451,0.010127423,0
1998,18,10674212.75,76305.24609,4893.886108,3065.710388,8421195.875,900.0250397,220418928,10423443,48854.48438,56564916,273832.5938,33160.29688,10470553,306992.9063,15694.18457,4680017.5,18616932,512929.875,16566.08398,0,0,0.012106733,0.002728566,17.35051587,707363.4299,656202.625,144285.2642,11.325295,5.470124321,0,0,0,0,0,0,0,0,3236996.133,402283.0391,33582.18451,29194.56339,1575.043884,0,78734776.12,22489711.53,590416.421,563106.2871,19631.79661,19631.79661,10.85623866,56564916,0.011600877,0.012505339,0.184273994,0.041431985,0.009696911,0
1999,19,10276457.5,79820.96484,5231.394897,2896.95575,8120672.125,787.5218964,221781904,10061661,50204.52344,56754648,276138.9063,33497.80469,10109953,309636.75,16706.71289,4494050,18789090,534164.875,17522.35938,0,0,0.011583968,0.002846514,18.49575772,691331.7339,659127.6875,217131.0409,11.87417179,5.996141132,0,0,0,0,0,0,0,0,3091501.438,411227.0406,30122.71448,27507.01582,1265.660278,0,81826277.55,22900938.58,620539.1355,590613.303,20897.45689,20897.45689,10.23016041,56754648,0.011613634,0.012181059,0.177283471,0.039675142,0.009751427,0
2000,20,10031622,82042.90625,4893.886108,3262.590942,7985134.25,1153.157074,223122944,9766649,50626.41406,56955128,265282.375,32907.16406,9815362,298189.5625,17719.24219,4323917,18972274,567887.625,18675.51953,0,0,0.011240016,0.002916408,17.25394787,673049.9752,617051.5,208412.0483,11.18061693,6.119218844,0,0,0,0,0,0,0,0,5330482.488,419917.9063,40923.01163,38532.31998,1434.414948,0,87156760.04,23320856.48,661462.1471,629145.6229,22331.87183,22331.87183,11.48930298,56955128,0.010833994,0.011817197,0.171479713,0.038066979,0.009341991,0
2001,21,9730395.25,73436.41211,5062.640625,3093.835938,7711048.125,1068.779709,224379040,9572665,51470.18359,57157948,263060.4375,33047.78906,9622083,296108.25,18422.38672,4248511.5,19113748,594775.875,19463.04102,0,0,0.010841471,0.002603442,17.80272723,663205.9514,631170.625,237381.6043,12.17380792,5.612472746,0,0,0,0,0,0,0,0,3993101.422,400229.8594,37772.92551,34988.47293,1096.905487,0,91149861.46,23721086.34,699235.0726,664134.0959,23428.77732,23428.77732,10.86681585,57157948,0.01104257,0.01160304,0.167477408,0.03730627,0.009239757,0
2002,22,9533909.25,75911.48633,5062.640991,3571.974426,7531184.25,1153.157059,225601952,9411871,51863.94531,57387644,264410.4688,32541.52734,9461765,296952.0313,19322.41016,4176537.75,19279660,618092.1875,20363.06641,0,0,0.010564968,0.002682977,17.74770055,664612.2405,637780.25,256225.8786,11.53224542,6.603300517,0,0,0,0,0,0,0,0,3280759.844,407570.6953,32119.64525,30038.33691,1096.905502,0,94430621.31,24128657.04,731354.7178,694172.4328,24525.68282,24525.68282,12.50771995,57387644,0.011113546,0.011581103,0.164005182,0.036561687,0.009258667,0
2003,23,9328843.75,71636.36133,5625.156128,3009.458862,7391792.375,1237.534424,226998688,9210687,53382.74219,57648912,248575.6406,33019.66406,9261904,281595.3438,20363.06641,4042434,19350594,644839.75,21403.72266,0,0,0.010274116,0.002520649,19.64408923,688800.4134,613057.625,246100.5969,12.9021038,5.627302461,0,0,0,0,0,0,0,0,3339401.973,338775.0242,37519.79323,34004.07249,1378.163345,0,97770023.28,24467432.06,768874.5111,728176.5053,25903.84617,25903.84617,10.49748417,57648912,0.010634331,0.011948195,0.159772087,0.035251676,0.008670724,0
2004,24,8994202.75,78583.43359,4528.250916,2756.326782,7151289.125,1068.779724,228554032,8934210,53860.87891,57935740,255607.0938,32710.28125,8985850,288317.375,21150.58984,3916711.75,19395004,666581,22191.24219,0,0,0.009838158,0.002753626,15.74438242,707082.1721,610329.5,239912.9247,10.45309604,5.506855252,0,0,0,0,0,0,0,0,3204567.141,311914.9141,32794.66429,29953.95996,1096.905502,0,100974590.4,24779346.97,801669.1754,758130.4652,27000.75167,27000.75167,9.57265052,57935740,0.010534594,0.012204594,0.154208956,0.034006593,0.008877167,0
2005,25,8853743,64042.40625,4978.26355,3150.087708,6968555.625,1237.534363,230414000,8765456,54789.03125,58325300,240503.5625,32766.5332,8818051,273270.0938,22022.48828,3816134,19603446,694566.125,23119.39453,0,0,0.009606342,0.002229075,17.20307245,713551.102,613957.6875,346790.8982,11.89598191,6.101401809,0,0,0,0,0,0,0,0,4920802.277,481513.3828,36338.51125,34004.07378,1350.037613,0,105895392.7,25260860.36,838007.6866,792134.539,28350.78928,28350.78928,10.8732484,58325300,0.010526439,0.012233989,0.150285656,0.032930649,0.008301531,0
2006,26,8849355.25,75939.60938,4331.370728,3262.590637,6924229.5,1350.037537,232308544,8686732,54564.02344,58760704,239856.6563,32147.76563,8738596,272004.4375,22416.24805,3759938.5,19800636,719063.6875,23653.78516,0,0,0.009523278,0.002624945,14.86518113,737739.275,606420,356072.4065,9.46389463,6.49303545,0,0,0,0,0,0,0,0,4048059.246,487110.4141,36169.75519,33469.68135,1012.528137,0,109943451.9,25747970.77,874177.4418,825604.2204,29363.31742,29363.31742,11.18480813,58760704,0.010320162,0.012554977,0.147832334,0.032224538,0.008222762,0
2007,27,8688362.75,74702.07227,4500.125366,3037.584595,6807282.75,1068.779724,234406160,8593438,54592.14844,59221332,242472.3438,31585.25,8645584,274057.625,23006.89063,3735384.75,20006516,735095.375,24356.92969,0,0,0.009266355,0.002563885,15.33410396,761083.6745,595704.0625,348759.703,9.926375712,5.663326841,0,0,0,0,0,0,0,0,3520588.363,487560.416,28941.43057,26044.4753,1293.786041,0,113464040.3,26235531.19,903118.8724,851648.6957,30657.10346,30657.10346,10.33939218,59221332,0.010058944,0.012851512,0.145107138,0.031786446,0.008253323,0
2008,28,8610735.75,66348.7207,4471.999634,3234.465271,6682207.125,815.6477051,236569040,8506024,54873.40625,59710880,231334.5625,31022.73438,8558225,262357.3125,23850.66406,3678880.25,20205814,755345.9375,25228.82813,315852.5313,0,0.009099601,0.002259406,15.12554352,781615.4957,606841.875,365916.4303,9.804816098,6.723901554,315852.5234,315852.5234,825491.6797,825491.6797,0,0,0,0,3547814.031,485000.9766,33019.67123,30403.97214,1518.792328,0,117011854.3,26720532.16,936138.5436,882052.6678,32175.89579,32175.89579,10.92839206,59710880,0.010163003,0.013090001,0.142453503,0.031074878,0.007816175,0
2009,29,8469629.125,61257.9541,4387.622314,3459.471436,6595748.625,1321.911743,238639664,8382467,54929.65625,60177776,227228.1875,30207.08789,8435006,257435.2656,24722.5625,3649038.5,20406718,772502.625,25988.22461,634517.625,0,0.008872822,0.00207098,14.73531899,780490.4644,591822.75,330196.6866,9.058725943,5.952425596,318665.0938,634517.6172,826616.7031,1652108.383,0,0,0,0,3446561.285,484241.5938,28097.65938,25706.96819,1181.282913,0,120458415.6,27204773.76,964236.203,907759.636,33357.1787,33357.1787,11.60645787,60177776,0.009834573,0.012969746,0.139295061,0.030606129,0.007623461,0
2010,30,8396557.75,66967.48633,4893.886047,2896.955872,6540903,1153.157074,240699312,8354819.5,55801.55859,60647740,226384.4063,30713.35156,8408315,257097.7656,25088.19922,3608087.5,20617070,791121.9375,26269.48438,952620.25,0,0.008721003,0.002247891,16.32007087,793990.84,583356.875,313321.2171,10.53383891,5.794494624,318102.5781,952620.1953,833929.4063,2486037.789,0,0,0,0,4600955.949,495632.5244,31866.5127,29053.93349,843.7734375,0,125059371.6,27700406.28,996102.7157,936813.5695,34200.95214,34200.95214,9.65084809,60647740,0.009618774,0.013091845,0.137759783,0.030049737,0.007541715,0
