measure,quantile,infections,cancers,group,n_ranked,n_infections,n_cancers,cancers_unattributed_frac,spearman_theta_vs_rships,spearman_theta_vs_rship_rate,Seed
downstream_gen0,0.01,0.062134922298219375,0.08135776822769102,all,441796,2186012576.213867,545133.8585739136,0.2339284166593451,0.2660697104841332,0.4557596383179155,24
downstream_gen1,0.01,0.12706845997105987,0.13193697807423865,all,441796,2186012576.213867,545133.8585739136,0.2339284166593451,0.2660697104841332,0.4557596383179155,24
downstream_gen2,0.01,0.17635693505627387,0.1909348341294303,all,441796,2186012576.213867,545133.8585739136,0.2339284166593451,0.2660697104841332,0.4557596383179155,24
downstream_gen3,0.01,0.22302404059784528,0.225754347247406,all,441796,2186012576.213867,545133.8585739136,0.2339284166593451,0.2660697104841332,0.4557596383179155,24
downstream_gen0,0.02,0.09315548609686457,0.12210400155198234,all,441796,2186012576.213867,545133.8585739136,0.2339284166593451,0.2660697104841332,0.4557596383179155,24
downstream_gen1,0.02,0.1870887500806498,0.1938308484430345,all,441796,2186012576.213867,545133.8585739136,0.2339284166593451,0.2660697104841332,0.4557596383179155,24
downstream_gen2,0.02,0.25533973356816614,0.2712150244077181,all,441796,2186012576.213867,545133.8585739136,0.2339284166593451,0.2660697104841332,0.4557596383179155,24
downstream_gen3,0.02,0.31805730431083934,0.31728184511059626,all,441796,2186012576.213867,545133.8585739136,0.2339284166593451,0.2660697104841332,0.4557596383179155,24
downstream_gen0,0.05,0.1618330889382281,0.20561694890766236,all,441796,2186012576.213867,545133.8585739136,0.2339284166593451,0.2660697104841332,0.4557596383179155,24
downstream_gen1,0.05,0.3090405214909087,0.323410614921314,all,441796,2186012576.213867,545133.8585739136,0.2339284166593451,0.2660697104841332,0.4557596383179155,24
downstream_gen2,0.05,0.4073688967896425,0.4298896156444779,all,441796,2186012576.213867,545133.8585739136,0.2339284166593451,0.2660697104841332,0.4557596383179155,24
downstream_gen3,0.05,0.4907854947159281,0.4900324008325832,all,441796,2186012576.213867,545133.8585739136,0.2339284166593451,0.2660697104841332,0.4557596383179155,24
downstream_gen0,0.1,0.24518189447541713,0.2965383073936453,all,441796,2186012576.213867,545133.8585739136,0.2339284166593451,0.2660697104841332,0.4557596383179155,24
downstream_gen1,0.1,0.4418173884246848,0.4539332561141927,all,441796,2186012576.213867,545133.8585739136,0.2339284166593451,0.2660697104841332,0.4557596383179155,24
downstream_gen2,0.1,0.5597815498690755,0.5769127825583129,all,441796,2186012576.213867,545133.8585739136,0.2339284166593451,0.2660697104841332,0.4557596383179155,24
downstream_gen3,0.1,0.6502806838941304,0.641433254623547,all,441796,2186012576.213867,545133.8585739136,0.2339284166593451,0.2660697104841332,0.4557596383179155,24
downstream_gen0,0.2,0.3721858175633101,0.43669187433515466,all,441796,2186012576.213867,545133.8585739136,0.2339284166593451,0.2660697104841332,0.4557596383179155,24
downstream_gen1,0.2,0.6135795953312573,0.6254715086468207,all,441796,2186012576.213867,545133.8585739136,0.2339284166593451,0.2660697104841332,0.4557596383179155,24
downstream_gen2,0.2,0.733766066414758,0.7431978042761196,all,441796,2186012576.213867,545133.8585739136,0.2339284166593451,0.2660697104841332,0.4557596383179155,24
downstream_gen3,0.2,0.8120168780470571,0.8023976939411012,all,441796,2186012576.213867,545133.8585739136,0.2339284166593451,0.2660697104841332,0.4557596383179155,24
gini,,0.10271599353398098,,all,441796,2186012576.213867,545133.8585739136,0.2339284166593451,0.2660697104841332,0.4557596383179155,24
direct,0.01,0.06103357894262864,0.08473569590180162,all,442281,2179687962.4990234,556749.8066253662,0.23450369168457483,0.26877691273054316,0.457571771815115,25
direct,0.02,0.09386355474818364,0.12479377021051936,all,442281,2179687962.4990234,556749.8066253662,0.23450369168457483,0.26877691273054316,0.457571771815115,25
direct,0.05,0.16209713858188746,0.20754966013330695,all,442281,2179687962.4990234,556749.8066253662,0.23450369168457483,0.26877691273054316,0.457571771815115,25
direct,0.1,0.24682795129302962,0.2983567610374183,all,442281,2179687962.4990234,556749.8066253662,0.23450369168457483,0.26877691273054316,0.457571771815115,25
direct,0.2,0.3737715532492689,0.4274401108691348,all,442281,2179687962.4990234,556749.8066253662,0.23450369168457483,0.26877691273054316,0.457571771815115,25
direct,0.5,0.6513396162849894,0.6888404936316241,all,442281,2179687962.4990234,556749.8066253662,0.23450369168457483,0.26877691273054316,0.457571771815115,25
downstream_gen0,0.01,0.06155889624549991,0.08506567313027728,all,442281,2179687962.4990234,556749.8066253662,0.23450369168457483,0.26877691273054316,0.457571771815115,25
downstream_gen1,0.01,0.12496897955401713,0.13304297852709615,all,442281,2179687962.4990234,556749.8066253662,0.23450369168457483,0.26877691273054316,0.457571771815115,25
downstream_gen2,0.01,0.17330307272629394,0.18583781459168017,all,442281,2179687962.4990234,556749.8066253662,0.23450369168457483,0.26877691273054316,0.457571771815115,25
downstream_gen3,0.01,0.21916829800195486,0.2170527625846322,all,442281,2179687962.4990234,556749.8066253662,0.23450369168457483,0.26877691273054316,0.457571771815115,25
downstream_gen0,0.02,0.0935858949382006,0.12452981061762416,all,442281,2179687962.4990234,556749.8066253662,0.23450369168457483,0.26877691273054316,0.457571771815115,25
downstream_gen1,0.02,0.18578935238926905,0.19461495683471103,all,442281,2179687962.4990234,556749.8066253662,0.23450369168457483,0.26877691273054316,0.457571771815115,25
downstream_gen2,0.02,0.2538382470622581,0.26621795680117777,all,442281,2179687962.4990234,556749.8066253662,0.23450369168457483,0.26877691273054316,0.457571771815115,25
downstream_gen3,0.02,0.31566213123240605,0.3089817753689845,all,442281,2179687962.4990234,556749.8066253662,0.23450369168457483,0.26877691273054316,0.457571771815115,25
downstream_gen0,0.05,0.16257677678821733,0.20820962666646695,all,442281,2179687962.4990234,556749.8066253662,0.23450369168457483,0.26877691273054316,0.457571771815115,25
downstream_gen1,0.05,0.30881252352741834,0.3187488196331387,all,442281,2179687962.4990234,556749.8066253662,0.23450369168457483,0.26877691273054316,0.457571771815115,25
downstream_gen2,0.05,0.4069206334707863,0.4166832344869246,all,442281,2179687962.4990234,556749.8066253662,0.23450369168457483,0.26877691273054316,0.457571771815115,25
downstream_gen3,0.05,0.48895058446101797,0.4752194989944885,all,442281,2179687962.4990234,556749.8066253662,0.23450369168457483,0.26877691273054316,0.457571771815115,25
downstream_gen0,0.1,0.2474353088915256,0.2992147284196209,all,442281,2179687962.4990234,556749.8066253662,0.23450369168457483,0.26877691273054316,0.457571771815115,25
downstream_gen1,0.1,0.4438883749582928,0.4550914618494886,all,442281,2179687962.4990234,556749.8066253662,0.23450369168457483,0.26877691273054316,0.457571771815115,25
downstream_gen2,0.1,0.5619843135052828,0.5691942859916891,all,442281,2179687962.4990234,556749.8066253662,0.23450369168457483,0.26877691273054316,0.457571771815115,25
downstream_gen3,0.1,0.6508703633590711,0.6365736797222961,all,442281,2179687962.4990234,556749.8066253662,0.23450369168457483,0.26877691273054316,0.457571771815115,25
downstream_gen0,0.2,0.37413294291376004,0.42763815478920886,all,442281,2179687962.4990234,556749.8066253662,0.23450369168457483,0.26877691273054316,0.457571771815115,25
downstream_gen1,0.2,0.6157537697565548,0.6224510609190987,all,442281,2179687962.4990234,556749.8066253662,0.23450369168457483,0.26877691273054316,0.457571771815115,25
downstream_gen2,0.2,0.7361334106236348,0.7331222137752978,all,442281,2179687962.4990234,556749.8066253662,0.23450369168457483,0.26877691273054316,0.457571771815115,25
downstream_gen3,0.2,0.8133426614707566,0.794826166051888,all,442281,2179687962.4990234,556749.8066253662,0.23450369168457483,0.26877691273054316,0.457571771815115,25
gini,,0.10225505102095478,,all,442281,2179687962.4990234,556749.8066253662,0.23450369168457483,0.26877691273054316,0.457571771815115,25
direct,0.01,0.06028232110182595,0.08263689242495152,all,441395,2216713781.4375,548874.5861930847,0.2335639561236684,0.2665206936623605,0.4554693331940339,26
direct,0.02,0.09187736119668098,0.12295246372935749,all,441395,2216713781.4375,548874.5861930847,0.2335639561236684,0.2665206936623605,0.4554693331940339,26
direct,0.05,0.1607908442987855,0.2049207728822625,all,441395,2216713781.4375,548874.5861930847,0.2335639561236684,0.2665206936623605,0.4554693331940339,26
direct,0.1,0.24502479569996546,0.2997258808584609,all,441395,2216713781.4375,548874.5861930847,0.2335639561236684,0.2665206936623605,0.4554693331940339,26
direct,0.2,0.37334098796151227,0.4320385103964699,all,441395,2216713781.4375,548874.5861930847,0.2335639561236684,0.2665206936623605,0.4554693331940339,26
direct,0.5,0.652260698228519,0.6988700942702414,all,441395,2216713781.4375,548874.5861930847,0.2335639561236684,0.2665206936623605,0.4554693331940339,26
downstream_gen0,0.01,0.060206484284454916,0.08263690232281029,all,441395,2216713781.4375,548874.5861930847,0.2335639561236684,0.2665206936623605,0.4554693331940339,26
downstream_gen1,0.01,0.1209312886184547,0.13726016380638664,all,441395,2216713781.4375,548874.5861930847,0.2335639561236684,0.2665206936623605,0.4554693331940339,26
downstream_gen2,0.01,0.16829509097484063,0.18807250226167982,all,441395,2216713781.4375,548874.5861930847,0.2335639561236684,0.2665206936623605,0.4554693331940339,26
downstream_gen3,0.01,0.21123765284200324,0.22170224879024858,all,441395,2216713781.4375,548874.5861930847,0.2335639561236684,0.2665206936623605,0.4554693331940339,26
downstream_gen0,0.02,0.09165342933566535,0.12261818772152248,all,441395,2216713781.4375,548874.5861930847,0.2335639561236684,0.2665206936623605,0.4554693331940339,26
downstream_gen1,0.02,0.18133420932979616,0.19903727110153438,all,441395,2216713781.4375,548874.5861930847,0.2335639561236684,0.2665206936623605,0.4554693331940339,26
downstream_gen2,0.02,0.24834071571680066,0.26903795596964397,all,441395,2216713781.4375,548874.5861930847,0.2335639561236684,0.2665206936623605,0.4554693331940339,26
downstream_gen3,0.02,0.3077559737703555,0.31396676113176686,all,441395,2216713781.4375,548874.5861930847,0.2335639561236684,0.2665206936623605,0.4554693331940339,26
downstream_gen0,0.05,0.16113273572248002,0.2051213797381252,all,441395,2216713781.4375,548874.5861930847,0.2335639561236684,0.2665206936623605,0.4554693331940339,26
downstream_gen1,0.05,0.30536477022067776,0.3272715702252254,all,441395,2216713781.4375,548874.5861930847,0.2335639561236684,0.2665206936623605,0.4554693331940339,26
downstream_gen2,0.05,0.40361157161670147,0.42809393712940313,all,441395,2216713781.4375,548874.5861930847,0.2335639561236684,0.2665206936623605,0.4554693331940339,26
downstream_gen3,0.05,0.48400795891377907,0.48980417739238014,all,441395,2216713781.4375,548874.5861930847,0.2335639561236684,0.2665206936623605,0.4554693331940339,26
downstream_gen0,0.1,0.2447014523104368,0.29919106668831996,all,441395,2216713781.4375,548874.5861930847,0.2335639561236684,0.2665206936623605,0.4554693331940339,26
downstream_gen1,0.1,0.4395555054920514,0.4574447424119375,all,441395,2216713781.4375,548874.5861930847,0.2335639561236684,0.2665206936623605,0.4554693331940339,26
downstream_gen2,0.1,0.5570393360630288,0.5758508390984748,all,441395,2216713781.4375,548874.5861930847,0.2335639561236684,0.2665206936623605,0.4554693331940339,26
downstream_gen3,0.1,0.6456173212245242,0.6415057202495782,all,441395,2216713781.4375,548874.5861930847,0.2335639561236684,0.2665206936623605,0.4554693331940339,26
downstream_gen0,0.2,0.37455107115292,0.43364317998504665,all,441395,2216713781.4375,548874.5861930847,0.2335639561236684,0.2665206936623605,0.4554693331940339,26
downstream_gen1,0.2,0.6160125289664274,0.6293375012172066,all,441395,2216713781.4375,548874.5861930847,0.2335639561236684,0.2665206936623605,0.4554693331940339,26
downstream_gen2,0.2,0.7356586201997485,0.7486796152057873,all,441395,2216713781.4375,548874.5861930847,0.2335639561236684,0.2665206936623605,0.4554693331940339,26
downstream_gen3,0.2,0.8124236739742668,0.8037040205298721,all,441395,2216713781.4375,548874.5861930847,0.2335639561236684,0.2665206936623605,0.4554693331940339,26
gini,,0.1023848664798297,,all,441395,2216713781.4375,548874.5861930847,0.2335639561236684,0.2665206936623605,0.4554693331940339,26
direct,0.01,0.06059624045943896,0.08500438863007224,all,442193,2186688189.6035156,547580.801273346,0.23925217423504722,0.2659638986131591,0.4593459989153368,27
direct,0.02,0.09241844361067432,0.12862061980960096,all,442193,2186688189.6035156,547580.801273346,0.23925217423504722,0.2659638986131591,0.4593459989153368,27
direct,0.05,0.1612343069734955,0.210249139153332,all,442193,2186688189.6035156,547580.801273346,0.23925217423504722,0.2659638986131591,0.4593459989153368,27
direct,0.1,0.24458712450890202,0.30227533589899397,all,442193,2186688189.6035156,547580.801273346,0.23925217423504722,0.2659638986131591,0.4593459989153368,27
direct,0.2,0.37221665872850657,0.4402808723246236,all,442193,2186688189.6035156,547580.801273346,0.23925217423504722,0.2659638986131591,0.4593459989153368,27
direct,0.5,0.6504547572576244,0.6954965903720208,all,442193,2186688189.6035156,547580.801273346,0.23925217423504722,0.2659638986131591,0.4593459989153368,27
downstream_gen0,0.01,0.05997240697738844,0.08459929446333328,all,442193,2186688189.6035156,547580.801273346,0.23925217423504722,0.2659638986131591,0.4593459989153368,27
downstream_gen1,0.01,0.12189092766073553,0.13051112276140547,all,442193,2186688189.6035156,547580.801273346,0.23925217423504722,0.2659638986131591,0.4593459989153368,27
downstream_gen2,0.01,0.16926257724523305,0.1876308410999338,all,442193,2186688189.6035156,547580.801273346,0.23925217423504722,0.2659638986131591,0.4593459989153368,27
downstream_gen3,0.01,0.213558188385499,0.21592063303596307,all,442193,2186688189.6035156,547580.801273346,0.23925217423504722,0.2659638986131591,0.4593459989153368,27
downstream_gen0,0.02,0.0919235928701139,0.1278779442431889,all,442193,2186688189.6035156,547580.801273346,0.23925217423504722,0.2659638986131591,0.4593459989153368,27
downstream_gen1,0.02,0.18344367072536233,0.19742086399944284,all,442193,2186688189.6035156,547580.801273346,0.23925217423504722,0.2659638986131591,0.4593459989153368,27
downstream_gen2,0.02,0.25029205641761276,0.27459325476022345,all,442193,2186688189.6035156,547580.801273346,0.23925217423504722,0.2659638986131591,0.4593459989153368,27
downstream_gen3,0.02,0.31135995633441593,0.31530624693267656,all,442193,2186688189.6035156,547580.801273346,0.23925217423504722,0.2659638986131591,0.4593459989153368,27
downstream_gen0,0.05,0.16114815472246208,0.21004661923032453,all,442193,2186688189.6035156,547580.801273346,0.23925217423504722,0.2659638986131591,0.4593459989153368,27
downstream_gen1,0.05,0.3060625641965882,0.32199046713575474,all,442193,2186688189.6035156,547580.801273346,0.23925217423504722,0.2659638986131591,0.4593459989153368,27
downstream_gen2,0.05,0.40358466811917293,0.42569718574732823,all,442193,2186688189.6035156,547580.801273346,0.23925217423504722,0.2659638986131591,0.4593459989153368,27
downstream_gen3,0.05,0.485383079900792,0.4831544816348191,all,442193,2186688189.6035156,547580.801273346,0.23925217423504722,0.2659638986131591,0.4593459989153368,27
downstream_gen0,0.1,0.24439404776547163,0.3022078694100005,all,442193,2186688189.6035156,547580.801273346,0.23925217423504722,0.2659638986131591,0.4593459989153368,27
downstream_gen1,0.1,0.43962075795721595,0.454594620505876,all,442193,2186688189.6035156,547580.801273346,0.23925217423504722,0.2659638986131591,0.4593459989153368,27
downstream_gen2,0.1,0.5564474869877478,0.5775437901333195,all,442193,2186688189.6035156,547580.801273346,0.23925217423504722,0.2659638986131591,0.4593459989153368,27
downstream_gen3,0.1,0.6462098457477655,0.6414152385327847,all,442193,2186688189.6035156,547580.801273346,0.23925217423504722,0.2659638986131591,0.4593459989153368,27
downstream_gen0,0.2,0.3716463057233645,0.43960576401734164,all,442193,2186688189.6035156,547580.801273346,0.23925217423504722,0.2659638986131591,0.4593459989153368,27
downstream_gen1,0.2,0.6132539107841832,0.6294646576852664,all,442193,2186688189.6035156,547580.801273346,0.23925217423504722,0.2659638986131591,0.4593459989153368,27
downstream_gen2,0.2,0.7329392930838536,0.7493080199368587,all,442193,2186688189.6035156,547580.801273346,0.23925217423504722,0.2659638986131591,0.4593459989153368,27
downstream_gen3,0.2,0.8117137323881464,0.8050098572152253,all,442193,2186688189.6035156,547580.801273346,0.23925217423504722,0.2659638986131591,0.4593459989153368,27
gini,,0.10277328533776253,,all,442193,2186688189.6035156,547580.801273346,0.23925217423504722,0.2659638986131591,0.4593459989153368,27
direct,0.01,0.05966548315601228,0.08225710311941188,all,441592,2189205585.408203,556159.162815094,0.23642159281852484,0.26761318143161344,0.456374574335213,28
direct,0.02,0.09255731317194894,0.12384926154049937,all,441592,2189205585.408203,556159.162815094,0.23642159281852484,0.26761318143161344,0.456374574335213,28
direct,0.05,0.16033585325086896,0.20868931717332273,all,441592,2189205585.408203,556159.162815094,0.23642159281852484,0.26761318143161344,0.456374574335213,28
direct,0.1,0.24483305397265,0.2989601960394728,all,441592,2189205585.408203,556159.162815094,0.23642159281852484,0.26761318143161344,0.456374574335213,28
direct,0.2,0.3727309530748156,0.43486323597589244,all,441592,2189205585.408203,556159.162815094,0.23642159281852484,0.26761318143161344,0.456374574335213,28
direct,0.5,0.6518874834494089,0.6953440625206967,all,441592,2189205585.408203,556159.162815094,0.23642159281852484,0.26761318143161344,0.456374574335213,28
downstream_gen0,0.01,0.058036923081135644,0.08000530781462555,all,441592,2189205585.408203,556159.162815094,0.23642159281852484,0.26761318143161344,0.456374574335213,28
downstream_gen1,0.01,0.11784430663348777,0.12782305180088419,all,441592,2189205585.408203,556159.162815094,0.23642159281852484,0.26761318143161344,0.456374574335213,28
downstream_gen2,0.01,0.16434804430468197,0.18226375364787772,all,441592,2189205585.408203,556159.162815094,0.23642159281852484,0.26761318143161344,0.456374574335213,28
downstream_gen3,0.01,0.20793914227486032,0.21299427298178145,all,441592,2189205585.408203,556159.162815094,0.23642159281852484,0.26761318143161344,0.456374574335213,28
downstream_gen0,0.02,0.09128840538781267,0.12219353814250233,all,441592,2189205585.408203,556159.162815094,0.23642159281852484,0.26761318143161344,0.456374574335213,28
downstream_gen1,0.02,0.1810846917137839,0.19484737205172212,all,441592,2189205585.408203,556159.162815094,0.23642159281852484,0.26761318143161344,0.456374574335213,28
downstream_gen2,0.02,0.2482275767151807,0.26975301095360066,all,441592,2189205585.408203,556159.162815094,0.23642159281852484,0.26761318143161344,0.456374574335213,28
downstream_gen3,0.02,0.3086950383078158,0.31465665664484616,all,441592,2189205585.408203,556159.162815094,0.23642159281852484,0.26761318143161344,0.456374574335213,28
downstream_gen0,0.05,0.15994392734506827,0.20822574237527477,all,441592,2189205585.408203,556159.162815094,0.23642159281852484,0.26761318143161344,0.456374574335213,28
downstream_gen1,0.05,0.30473814136741384,0.32498846545688465,all,441592,2189205585.408203,556159.162815094,0.23642159281852484,0.26761318143161344,0.456374574335213,28
downstream_gen2,0.05,0.4025872556928079,0.42989608380788574,all,441592,2189205585.408203,556159.162815094,0.23642159281852484,0.26761318143161344,0.456374574335213,28
downstream_gen3,0.05,0.4842380843332176,0.4880456343694882,all,441592,2189205585.408203,556159.162815094,0.23642159281852484,0.26761318143161344,0.456374574335213,28
downstream_gen0,0.1,0.24440343348886592,0.298496642942758,all,441592,2189205585.408203,556159.162815094,0.23642159281852484,0.26761318143161344,0.456374574335213,28
downstream_gen1,0.1,0.43951518737663403,0.4565203625499656,all,441592,2189205585.408203,556159.162815094,0.23642159281852484,0.26761318143161344,0.456374574335213,28
downstream_gen2,0.1,0.5571455962523243,0.5760647051071216,all,441592,2189205585.408203,556159.162815094,0.23642159281852484,0.26761318143161344,0.456374574335213,28
downstream_gen3,0.1,0.6459903721943223,0.6413008130490562,all,441592,2189205585.408203,556159.162815094,0.23642159281852484,0.26761318143161344,0.456374574335213,28
downstream_gen0,0.2,0.37253114768007395,0.434730841818735,all,441592,2189205585.408203,556159.162815094,0.23642159281852484,0.26761318143161344,0.456374574335213,28
downstream_gen1,0.2,0.6143333015183932,0.6283198161612163,all,441592,2189205585.408203,556159.162815094,0.23642159281852484,0.26761318143161344,0.456374574335213,28
downstream_gen2,0.2,0.7342560991922347,0.7450825144056351,all,441592,2189205585.408203,556159.162815094,0.23642159281852484,0.26761318143161344,0.456374574335213,28
downstream_gen3,0.2,0.8120828371118198,0.801377631856283,all,441592,2189205585.408203,556159.162815094,0.23642159281852484,0.26761318143161344,0.456374574335213,28
gini,,0.10149100670502265,,all,441592,2189205585.408203,556159.162815094,0.23642159281852484,0.26761318143161344,0.456374574335213,28
direct,0.01,0.06044207455722517,0.07192970506096315,all,441794,2164959813.0429688,543502.5678405762,0.24027119345353698,0.26654164615948284,0.45872456439652043,29
direct,0.02,0.09165194301729448,0.10857571010149172,all,441794,2164959813.0429688,543502.5678405762,0.24027119345353698,0.26654164615948284,0.45872456439652043,29
direct,0.05,0.1615483009051603,0.19392411961038075,all,441794,2164959813.0429688,543502.5678405762,0.24027119345353698,0.26654164615948284,0.45872456439652043,29
direct,0.1,0.24595810408124824,0.2911926980450923,all,441794,2164959813.0429688,543502.5678405762,0.24027119345353698,0.26654164615948284,0.45872456439652043,29
direct,0.2,0.3722948456178947,0.42313193924119613,all,441794,2164959813.0429688,543502.5678405762,0.24027119345353698,0.26654164615948284,0.45872456439652043,29
direct,0.5,0.6513368224149032,0.6946393297459301,all,441794,2164959813.0429688,543502.5678405762,0.24027119345353698,0.26654164615948284,0.45872456439652043,29
downstream_gen0,0.01,0.06106903749731409,0.07349636364660954,all,441794,2164959813.0429688,543502.5678405762,0.24027119345353698,0.26654164615948284,0.45872456439652043,29
downstream_gen1,0.01,0.12271534635021754,0.12499149940990541,all,441794,2164959813.0429688,543502.5678405762,0.24027119345353698,0.26654164615948284,0.45872456439652043,29
downstream_gen2,0.01,0.17040230469991535,0.17955182500656042,all,441794,2164959813.0429688,543502.5678405762,0.24027119345353698,0.26654164615948284,0.45872456439652043,29
downstream_gen3,0.01,0.21461495654888496,0.212179036611616,all,441794,2164959813.0429688,543502.5678405762,0.24027119345353698,0.26654164615948284,0.45872456439652043,29
downstream_gen0,0.02,0.09218326343341351,0.10912064364548295,all,441794,2164959813.0429688,543502.5678405762,0.24027119345353698,0.26654164615948284,0.45872456439652043,29
downstream_gen1,0.02,0.18198732785352165,0.18438800951393028,all,441794,2164959813.0429688,543502.5678405762,0.24027119345353698,0.26654164615948284,0.45872456439652043,29
downstream_gen2,0.02,0.24862087785892956,0.2578843822973831,all,441794,2164959813.0429688,543502.5678405762,0.24027119345353698,0.26654164615948284,0.45872456439652043,29
downstream_gen3,0.02,0.3086055786568942,0.3027042273064392,all,441794,2164959813.0429688,543502.5678405762,0.24027119345353698,0.26654164615948284,0.45872456439652043,29
downstream_gen0,0.05,0.1617176037175516,0.1941284918291224,all,441794,2164959813.0429688,543502.5678405762,0.24027119345353698,0.26654164615948284,0.45872456439652043,29
downstream_gen1,0.05,0.30685022451570193,0.31407947487700505,all,441794,2164959813.0429688,543502.5678405762,0.24027119345353698,0.26654164615948284,0.45872456439652043,29
downstream_gen2,0.05,0.4048827070572072,0.41666105739937,all,441794,2164959813.0429688,543502.5678405762,0.24027119345353698,0.26654164615948284,0.45872456439652043,29
downstream_gen3,0.05,0.48657296291657737,0.47605755512384984,all,441794,2164959813.0429688,543502.5678405762,0.24027119345353698,0.26654164615948284,0.45872456439652043,29
downstream_gen0,0.1,0.24598608665443658,0.2911927459936341,all,441794,2164959813.0429688,543502.5678405762,0.24027119345353698,0.26654164615948284,0.45872456439652043,29
downstream_gen1,0.1,0.44031675539626425,0.45255779223526144,all,441794,2164959813.0429688,543502.5678405762,0.24027119345353698,0.26654164615948284,0.45872456439652043,29
downstream_gen2,0.1,0.5578984884965931,0.5691711004306972,all,441794,2164959813.0429688,543502.5678405762,0.24027119345353698,0.26654164615948284,0.45872456439652043,29
downstream_gen3,0.1,0.6472680041796095,0.6351747738351788,all,441794,2164959813.0429688,543502.5678405762,0.24027119345353698,0.26654164615948284,0.45872456439652043,29
downstream_gen0,0.2,0.37223517560667935,0.4229276585396441,all,441794,2164959813.0429688,543502.5678405762,0.24027119345353698,0.26654164615948284,0.45872456439652043,29
downstream_gen1,0.2,0.6123733950677839,0.6222328743743609,all,441794,2164959813.0429688,543502.5678405762,0.24027119345353698,0.26654164615948284,0.45872456439652043,29
downstream_gen2,0.2,0.7320778761915983,0.7383693729020597,all,441794,2164959813.0429688,543502.5678405762,0.24027119345353698,0.26654164615948284,0.45872456439652043,29
downstream_gen3,0.2,0.8108605479906865,0.7984470260805367,all,441794,2164959813.0429688,543502.5678405762,0.24027119345353698,0.26654164615948284,0.45872456439652043,29
gini,,0.10260096605385982,,all,441794,2164959813.0429688,543502.5678405762,0.24027119345353698,0.26654164615948284,0.45872456439652043,29
direct,0.01,0.060253604788642036,0.08190514149063371,all,441259,2176858902.4072266,555793.5280532837,0.23819647799541663,0.26634204675417683,0.45752519363460076,30
direct,0.02,0.09217278933832489,0.12129666533811612,all,441259,2176858902.4072266,555793.5280532837,0.23819647799541663,0.26634204675417683,0.45752519363460076,30
direct,0.05,0.16191971248135228,0.20180682874983394,all,441259,2176858902.4072266,555793.5280532837,0.23819647799541663,0.26634204675417683,0.45752519363460076,30
direct,0.1,0.24727071151938165,0.2957353527301714,all,441259,2176858902.4072266,555793.5280532837,0.23819647799541663,0.26634204675417683,0.45752519363460076,30
direct,0.2,0.3747143148988534,0.4285904078650193,all,441259,2176858902.4072266,555793.5280532837,0.23819647799541663,0.26634204675417683,0.45752519363460076,30
direct,0.5,0.6527728533379733,0.6934369602763385,all,441259,2176858902.4072266,555793.5280532837,0.23819647799541663,0.26634204675417683,0.45752519363460076,30
downstream_gen0,0.01,0.060567853246765994,0.08217086135824211,all,441259,2176858902.4072266,555793.5280532837,0.23819647799541663,0.26634204675417683,0.45752519363460076,30
downstream_gen1,0.01,0.12291489077607198,0.13232365183706443,all,441259,2176858902.4072266,555793.5280532837,0.23819647799541663,0.26634204675417683,0.45752519363460076,30
downstream_gen2,0.01,0.17024833827448363,0.18619638673256086,all,441259,2176858902.4072266,555793.5280532837,0.23819647799541663,0.26634204675417683,0.45752519363460076,30
downstream_gen3,0.01,0.21511297811652083,0.21761661491230885,all,441259,2176858902.4072266,555793.5280532837,0.23819647799541663,0.26634204675417683,0.45752519363460076,30
downstream_gen0,0.02,0.09217278894407287,0.12129668001125164,all,441259,2176858902.4072266,555793.5280532837,0.23819647799541663,0.26634204675417683,0.45752519363460076,30
downstream_gen1,0.02,0.18330415905274527,0.1940348382426209,all,441259,2176858902.4072266,555793.5280532837,0.23819647799541663,0.26634204675417683,0.45752519363460076,30
downstream_gen2,0.02,0.24997513399513502,0.2655773028308985,all,441259,2176858902.4072266,555793.5280532837,0.23819647799541663,0.26634204675417683,0.45752519363460076,30
downstream_gen3,0.02,0.3104218850954307,0.3109473145839465,all,441259,2176858902.4072266,555793.5280532837,0.23819647799541663,0.26634204675417683,0.45752519363460076,30
downstream_gen0,0.05,0.16174108813442464,0.2014747213999459,all,441259,2176858902.4072266,555793.5280532837,0.23819647799541663,0.26634204675417683,0.45752519363460076,30
downstream_gen1,0.05,0.3058782626819776,0.32190785562107316,all,441259,2176858902.4072266,555793.5280532837,0.23819647799541663,0.26634204675417683,0.45752519363460076,30
downstream_gen2,0.05,0.40407156066893724,0.4210177378452243,all,441259,2176858902.4072266,555793.5280532837,0.23819647799541663,0.26634204675417683,0.45752519363460076,30
downstream_gen3,0.05,0.48554380557396226,0.48226392036132115,all,441259,2176858902.4072266,555793.5280532837,0.23819647799541663,0.26634204675417683,0.45752519363460076,30
downstream_gen0,0.1,0.24692545312337116,0.29527041342880544,all,441259,2176858902.4072266,555793.5280532837,0.23819647799541663,0.26634204675417683,0.45752519363460076,30
downstream_gen1,0.1,0.4411659662064452,0.46001069226304125,all,441259,2176858902.4072266,555793.5280532837,0.23819647799541663,0.26634204675417683,0.45752519363460076,30
downstream_gen2,0.1,0.5591480473523489,0.5742660477033391,all,441259,2176858902.4072266,555793.5280532837,0.23819647799541663,0.26634204675417683,0.45752519363460076,30
