year,t,infections,cins,cancers,cancer_deaths,reinfections,reactivations,n_susceptible,n_infectious,n_inactive,n_normal,n_cin,n_cancerous,n_infected,n_abnormal,n_latent,n_precin,n_screened,n_cin_treated,n_cancer_treated,n_vaccinated,n_tx_vaccinated,hpv_incidence,cin_incidence,cancer_incidence,births,other_deaths,migration,asr_cancer_incidence,asr_cancer_mortality,new_vaccinated,cum_vaccinated,new_doses,cum_doses,new_txvx_doses,new_tx_vaccinated,cum_txvx_doses,cum_tx_vaccinated,new_screens,new_screened,new_cin_treatments,new_cin_treated,new_cancer_treatments,new_cancer_treated,cum_screens,cum_screened,cum_cin_treatments,cum_cin_treated,cum_cancer_treatments,cum_cancer_treated,cancer_mortality,n_alive,cdr,cbr,hpv_prevalence,precin_prevalence,cin_prevalence,Seed
1992,12,22489009,130953.6426,9028.376098632812,5287.646484,20100992.5,956.2765808105469,160584944,16032567,86064.89844,54533276,423743.0625,57939.11719,16116466,481682.125,28125.78516,5998413,16029362,811738.125,30713.35156,0,0,0.03501108,0.00497462,33.82661561266084,769521.4092000001,661940.25,125440.98995000002,25.298388342527485,12.774343860161748,0,0,0,0,0,0,0,0,3102807.945,474763.1875,55295.286865234375,48854.48535,3431.345458984375,0,59589669.50317383,19557008.487548828,896368.6560440063,851001.7897567749,35579.113136291504,35579.113136291504,19.768311283693713,54533276,0.012138281404550132,0.014111043,0.29399603647505057,0.056063929,0.015841990928400357,0
1993,13,21329439,125187.8535,10322.161376953125,4415.7474365234375,18877379,1518.792236328125,162281744,15384972,90368.14063,54695368,414461.5313,59457.90625,15472695,473919.4063,30910.23047,5699858,16295402,856036.25,33750.9375,0,0,0.032858654,0.004751515,38.65697151859458,749270.8458,677268.75,159473.1868,28.393398285693788,10.92723043363731,0,0,0,0,0,0,0,0,3240286.824,447734.3047,61173.577697753906,54367.13739013672,3712.6030883789062,0,62829956.32739258,20004742.792236328,957542.2337417603,905368.9271469116,39291.71622467041,39291.71622467041,16.500436324452995,54695368,0.012382561,0.013698981709017847,0.28128473328856657,0.053247013,0.01548729,0
1994,14,20023699.5,125722.2344,9281.507568359375,5147.01709,17652331.5,1237.534408569336,163777104,14737065,92815.09375,54803852,397895.4688,59598.53125,14827068,457493.9688,33216.54688,5416012.5,16561360,900587.4375,36057.25,0,0,0.030565474,0.004760992,34.70367299166476,738301.7906,642814.75,88033.69923,24.60258737509148,13.160964595492143,0,0,0,0,0,0,0,0,3081516.797,454203.2344,59429.777893066406,53298.357482910156,3206.3394165039062,0,65911473.12426758,20458946.026611328,1016972.0116348267,958667.2846298218,42498.05564117432,42498.05564117432,19.201971726090544,54803852,0.011729371687231037,0.013471713459575797,0.2689056418880921,0.050513781612637934,0.014844282440703896,0
1995,15,19435167.5,123134.668,8072.0992431640625,4528.2506103515625,17033255.5,1350.0375518798828,165054016,14281005,94840.14063,54952408,385998.25,59120.39844,14372668,445118.625,35719.74219,5229820,16818148,951185.75,38813.57813,0,0,0.029437586511072835,0.004648126,30.099416204888527,721707.5789500001,656062,159754.44460000002,21.27725133655505,11.152653482905727,0,0,0,0,0,0,0,0,5283934.109,446721.7813,64126.783142089844,59148.516052246094,3290.7167358398438,0,71195407.23364258,20905667.807861328,1081098.7947769165,1017815.8006820679,45788.77237701416,45788.77237701416,16.847896582676523,54952408,0.011938730692201877,0.01313332,0.2598795124683162,0.048645423,0.014361525358662119,0
1996,16,18545859,115934.4512,9000.249755859375,5456.4010009765625,16117788.25,1209.4086151123047,166187088,13803880,96612.07031,55084064,369094.6563,58754.76563,13897426,427849.375,37857.30469,5027680,17073474,992361.875,40866.75781,0,0,0.027899067284938527,0.004365706,33.50044882783766,721988.8367750001,656596.375,138378.8499,23.661908150974998,13.33233982,0,0,0,0,0,0,0,0,3788739.543,451925.0625,54423.388610839844,50148.26672363281,3009.4589233398438,0,74984146.77661133,21357592.870361328,1135522.1833877563,1067964.0674057007,48798.231300354004,48798.231300354004,20.265326275914436,55084064,0.011919897104904969,0.013107036488357142,0.2505966153840791,0.046682592,0.013708346645094495,0
1997,17,18143014,96499.55078,7650.2125244140625,5878.2872314453125,15678463.25,1350.0375213623047,167267280,13445051,96415.1875,55233040,353428.5625,56589.07813,13538091,410017.6875,39826.10938,4905923.5,17276316,1030753.563,42385.55469,0,0,0.027116800727554128,0.003622901,28.4047885,717207.4537500001,623492.3125,120659.60692500001,20.066504411788088,14.135155964046485,0,0,0,0,0,0,0,0,3167469.18,394773.4688,49220.117431640625,44607.489807128906,2531.320556640625,0,78151615.95629883,21752366.339111328,1184742.300819397,1112571.5572128296,51329.55185699463,51329.55185699463,21.779971939538495,55233040,0.011288393912411846,0.012985116404058153,0.24342406284354437,0.045443031260846846,0.013095080030631267,0
1998,18,17479020.5,102715.3418,7650.212402,5231.394775390625,15083940.75,1856.3016052246094,168239968,13112774,96949.57813,55385376,347212.7813,55182.78906,13205532,402395.5625,41766.78906,4758292,17467206,1066698.25,44101.22656,0,0,0.025973347338011855,0.003845594,28.33212079881283,707363.4299,636373.875,153566.77245000002,19.63911358213801,12.62389635836143,0,0,0,0,0,0,0,0,3341145.781,396207.875,49754.506591796875,44298.11053466797,2868.829833984375,0,81492761.73754883,22148574.214111328,1234496.8074111938,1156869.6677474976,54198.381690979004,54198.381690979004,19.334655582266006,55385376,0.011489926,0.012771664308553218,0.23675516800680382,0.043965300330915134,0.012832599770160042,0
1999,19,16972136.75,94305.74023,8100.224853515625,5793.9097900390625,14617867.5,1884.4273681640625,169365552,12800633,97399.59375,55581856,333628.0313,54198.38672,12893476,387826.4375,43201.20313,4633019,17657028,1097636.625,45479.39063,0,0,0.025052522,0.003517599,29.90213623475224,691612.9917,627458.0625,205599.47007500002,20.609107671244505,13.757515789363719,0,0,0,0,0,0,0,0,3186622.813,406951.9219,48207.59045410156,42666.811462402344,2193.8111572265625,0,84679384.55004883,22555526.135986328,1282704.3978652954,1199536.479,56392.19284820557,56392.19284820557,21.345622583618976,55581856,0.011288901,0.012443143166629773,0.2303023670170352,0.042671822,0.012291351257525058,0
2000,20,16627145.5,96387.04883,7847.0928955078125,4725.130920410156,14174606.5,1490.6664428710938,170426336,12557513,98834.00781,55792604,304292.8125,54170.26172,12651595,358463.0938,44663.74219,4533173,17858746,1141344.125,46885.67969,0,0,0.024390516586591405,0.003578914,28.86866195084253,672487.4595750001,625489.25,230068.90085000003,20.778242603280987,11.22484025263961,0,0,0,0,0,0,0,0,4817214.992,414658.3984,58079.73712158203,53270.22784423828,2306.3142700195312,0,89496599.54223633,22970184.534423828,1340784.1349868774,1252806.7070541382,58698.50712,58698.50712,17.348705563247684,55792604,0.011210970722929512,0.012053344195495879,0.22507486834634927,0.041609791,0.011172360084822355,0
2001,21,16308030.75,95712.02734,7368.9547119140625,5625.1553955078125,13880410.5,1828.175781,171466096,12289082,98580.875,56016320,300186.4375,52342.08594,12383134,352528.5625,46238.78906,4472421,18023478,1173295,48010.71094,0,0,0.023777340142508405,0.003540834,27.013513420357782,663205.9513500001,621523.5,242725.503,17.94572883341833,12.011401040749348,0,0,0,0,0,0,0,0,3776139.25,395617.2422,48713.855712890625,42498.05941772461,2109.433837890625,0,93272738.79223633,23365801.776611328,1389497.990699768,1295304.7664718628,60807.94095611572,60807.94095611572,20.581507930879848,56016320,0.011095400411879966,0.011839513044591292,0.21938395810363837,0.040909611,0.010983322432448235,0
2002,22,15992713.25,92027.55078,7368.954833984375,5597.029724121094,13524957,1884.4273681640625,172476240,12135346,98243.35938,56251964,290370.5625,50176.39844,12228752,340547,48066.96094,4404244,18178310,1200183.25,49501.38281,0,0,0.023181038225902884,0.003391728,26.920389907993382,664893.4983000001,591288.3125,235131.54170000003,19.522724692821065,12.037933310395186,0,0,0,0,0,0,0,0,3303091.609,394885.9844,44438.734436035156,39544.850524902344,2418.8174438476562,0,96575830.40161133,23760687.760986328,1433936.7251358032,1334849.6169967651,63226.75839996338,63226.75839996338,20.40975110563266,56251964,0.010511425209971335,0.011819916159727332,0.21573195204348777,0.040150548,0.010588457094460362,0
2003,23,15819233.25,83533.56836,7143.9483642578125,4443.8729248046875,13341099.5,1800.050048828125,173535792,11946932,99255.89844,56516980,276560.8125,49923.26953,12040814,326484.0938,49332.625,4350102,18255516,1229377.875,50935.79688,0,0,0.022789582868875835,0.003064212,25.989651846775804,688519.1556,622029.6875,269444.99635000003,18.34607058127923,9.624460512366351,0,0,0,0,0,0,0,0,3424032.563,335737.4609,46154.40838623047,42357.42883300781,1968.8048706054688,0,99999862.96411133,24096425.221923828,1480091.1335220337,1377207.045829773,65195.56327056885,65195.56327056885,16.137480613061275,56516980,0.011006067,0.012182518520982545,0.21138659567443271,0.039492402166812865,0.010043029640068694,0
2004,24,15449069.5,93602.5957,6103.295166015625,4359.495788574219,12985223,1546.9179992675781,174764576,11809453,99284.02344,56819332,283845.375,48348.22266,11903787,332193.625,50935.79688,4299194,18312780,1256800.5,52651.46875,0,0,0.02209983,0.00341696,22.090158578170342,707082.1721,604394.875,252850.78467500003,15.66738962817726,8.738627157162142,0,0,0,0,0,0,0,0,3248302.652,301620.8720703125,43594.96356201172,39235.465393066406,2475.0690307617188,0,103248165.61645508,24398046.09399414,1523686.0970840454,1416442.5112228394,67670.63230133057,67670.63230133057,15.751118959467027,56819332,0.010637134,0.012444394313717029,0.20784216540947717,0.038833112,0.010255503123634714,0
2005,25,15418805.5,77402.14746,6103.294434,4050.1126098632812,12904867.75,1828.175781,176128720,11650655,99368.39844,57223148,260922.8594,47082.5625,11744707,308005.4375,52285.83594,4288197,18515764,1284841.875,54057.75781,0,0,0.021885705948467688,0.002803766,21.938248901797593,713551.102,584172.4375,336384.35870000004,16.296359797354622,7.895196414353545,0,0,0,0,0,0,0,0,4580649.078,471641.2119140625,46351.288513183594,41148.02102661133,2081.3080444335938,0,107828814.69458008,24869687.305908203,1570037.385597229,1457590.5322494507,69751.94034576416,69751.94034576416,14.53350507701604,57223148,0.010208673551130042,0.012469623342375362,0.2036003856341493,0.03846963,0.009363008,0
2006,26,15421477.75,91324.41016,6215.797852,5540.7781982421875,12839728.25,1856.3016357421875,177640688,11530501,98299.60938,57663532,259375.9375,44438.73438,11622951,303814.6875,53860.87891,4260521,18741276,1314261.5,55604.67969,0,0,0.021703189,0.003283745,22.17869046147326,738020.5328,582878.6875,351009.76560000004,15.928054919803683,11.343542747936825,0,0,0,0,0,0,0,0,3887657.891,478897.6748046875,46351.28649902344,41569.90576171875,2362.5657958984375,0,111716472.58520508,25348584.98071289,1616388.6720962524,1499160.4380111694,72114.50614,72114.50614,19.738843324602392,57663532,0.010108272373950317,0.01279874,0.19996175399037297,0.037944921,0.009240184,0
2007,27,15502255.75,82014.77734,5822.0372314453125,3796.9805908203125,12757516.75,1800.0500183105469,179134560,11521360,98693.375,58122132,251303.8594,43904.34375,11614653,295208.2188,54789.03125,4252196,18931632,1337043.25,56589.07813,0,0,0.021634931514611138,0.00292606,20.618849454048835,760802.4166250001,603776.125,367322.71945000003,14.804700245779275,7.915630274962525,0,0,0,0,0,0,0,0,3543792.129,477716.3837890625,43566.83923339844,39882.360427856445,1800.0501708984375,0,115260264.71411133,25826301.364501953,1659955.5113296509,1539042.7984390259,73914.55631256104,73914.55631256104,13.426198848008262,58122132,0.010388058803486424,0.013089719706513864,0.19822672712694023,0.037589623959844394,0.008886154,0
